id,name,networth,country,source,rank,age,citizenship,status,children,self_made,degree,university,longitude,latitude
1770,Mario Gabelli,1.8,United States,money management,1750,79,United States,Married,4,True,Master of Business Administration," Columbia Business School; Bachelor of Arts/Science, Fordham University",-73.6284598,41.0264862
1772,Rolf Gerling,1.8,Germany,insurance,1750,66,Germany,Married,3,False,Bachelor of Arts/Science, University of Zurich,8.5410422,47.3744489
1780,Thomas James,1.8,United States,finance,1750,78,United States,Married,2,False,Master of Business Administration," Harvard Business School; Bachelor of Arts/Science, Harvard University; Doctor of Jurisprudence, Stetson University",-82.66950850000001,27.7703796
1781,Stephen Jarislowsky,1.8,Canada,money management,1750,95,Canada,Married,3,True,Bachelor of Arts/Science," Cornell University; Master of Business Administration, Harvard University; Master of Arts, The University of Chicago",-73.61036420000001,45.4972159
1785,Ihor Kolomoyskyy,1.8,Ukraine,"banking, investments",1750,58,Ukraine,Married,2,True,Master of Science, Dniepropetrovsk Metallurgical Institute,30.5241361,50.4500336
1786,Marc Lasry,1.8,United States,hedge funds,1750,60,United States,Married,5,True,Bachelor of Arts/Science," Clark University; Doctor of Jurisprudence, New York Law School",-74.00601519999999,40.7127281
1787,Lee Boo-jin,1.8,South Korea,Samsung,1750,50,South Korea,Divorced,1,False,Bachelor of Arts/Science, Yonsei University,126.9782914,37.5666791
1788,Lei Jufang,1.8,China,pharmaceuticals,1750,68,China,Married,1,True,Bachelor of Arts/Science, Xi'an Jiaotong University,103.8318566,36.0620781
1791,Vincent Lo,1.8,Hong Kong,real estate,1750,72,Hong Kong,Married,2,False,Bachelor of Arts/Economics, University of New South Wales,114.1628131,22.2793278
1803,Husnu Ozyegin,1.8,Turkey,"finance, diversified",1750,76,Turkey,Married,2,True,Master of Business Administration," Harvard University; Bachelor of Arts/Science, Oregon State University",28.9651646,41.0096334
1811,Leonard Schleifer,1.8,United States,pharmaceuticals,1750,68,United States,Married,3,True,Bachelor of Arts/Science," Cornell University; Medical Doctor, University of Virginia; Ph.D, University of Virginia",-73.86732929999999,41.065586
1816,Sun Guangxin,1.8,China,diversified,1750,58,China,Married,2,True,Master of Arts," Chinese Academy of Social Sciences; EMBA, Tianjin University",87.319461,43.419754
1817,Henry Swieca,1.8,United States,hedge funds,1750,63,United States,Married,4,True,Master of Business Administration," Columbia Business School; Bachelor of Arts/Science, SUNY Stony Brook",-74.00601519999999,40.7127281
1820,Martin Viessmann,1.8,Germany,heating and cooling equipment,1750,67,Germany,Married,2,False,Diploma, University of Erlangen,7.9982619,50.2679502
1823,Kanye West,1.8,United States,"music, sneakers",1750,43,United States,Divorced,4,True,Drop Out, Chicago State University,-118.242766,34.0536909
1832,Chirayu Amin,1.7,India,pharmaceuticals,1833,74,India,Married,3,False,Bachelor of Arts/Science," Baroda University; Master of Business Administration, Seton Hall University",73.1942567,22.2973142
1833,Marc Andreessen,1.7,United States,venture capital investing,1833,49,United States,Married,1,True,Bachelor of Arts/Science," University of Illinois, Urbana-Champaign",-122.2058272,37.453773
1834,Vasily Anisimov,1.7,Russia,real estate,1833,69,Russia,Divorced,4,True,Bachelor of Arts/Science, Alma-Ata Institute of National Economy,37.6174943,55.7504461
1840,Peter Buck,1.7,United States,Subway sandwich shops,1833,90,United States,Widowed,1,True,Bachelor of Arts/Science," Bowdoin College; Doctorate, Columbia University; Master of Arts, Columbia University",-73.47529059999999,41.39508
1857,Henry Engelhardt,1.7,United States,insurance,1833,63,United States,Married,4,True,Master of Business Administration," INSEAD; Bachelor of Arts/Science, University of Michigan",-3.1791934,51.4816546
1860,Paul Foster,1.7,United States,oil refining,1833,63,United States,Married,2,True,Bachelor of Arts/Science, Baylor University,-106.464634,31.7754152
1862,Robert Friedland,1.7,United States,mining,1833,70,United States,Married,3,True,Bachelor of Arts/Science, Reed College,103.8194992,1.357107
1864,G. Gnanalingam,1.7,Malaysia,ports,1833,76,Malaysia,Married,3,True,Master," Harvard Business School; Bachelor of Arts/Science, University of Malaya",101.6942371,3.1516964
1865,Christopher Goldsbury,1.7,United States,salsa,1833,78,United States,Married,1,False,Bachelor of Arts/Science, Trinity University,-98.49514050000001,29.4246002
1866,Said Gutseriev,1.7,Russia,"oil, retail",1833,33,Russia,Married,1,True,Bachelor of Science," University of Oxford; Master, University of Plymouth (UK)",37.6174943,55.7504461
1868,John Hancock,1.7,Australia,mining,1833,45,Australia,Married,3,False,Master of Business Administration, University of Notre Dame,-122.9543022,50.1171903
1871,Anurang Jain,1.7,India,auto parts,1833,59,India,Married,2,True,Master of Business Administration, University of Pittsburgh,75.3390241,19.877263
1872,Devendra Jain,1.7,India,chemicals,1833,92,India,Married,4,False,Bachelor of Arts/Science, Delhi University,77.2219388,28.6517178
1876,Sergei Katsiev,1.7,Russia,"retail, wholesale",1833,63,Russia,Married,2,True,Bachelor of Arts/Science, Moscow Institute of International Relations,37.6174943,55.7504461
1877,Kim Sang-yeol,1.7,South Korea,construction,1833,60,South Korea,Married,2,True,Bachelor of Arts/Science, Chosun University,126.9782914,37.5666791
1878,Kagemasa Kozuki,1.7,Japan,video games,1833,80,Japan,Married,2,True,Bachelor of Arts/Science, Kansai University,139.7594549,35.6828387
1879,Edward Lampert,1.7,United States,Sears,1833,58,United States,Married,3,True,Bachelor of Arts/Science, Yale University,-80.13530059999999,25.7929198
1880,Lee Joon-ho,1.7,South Korea,online games,1833,56,South Korea,Married,2,True,Doctorate," Korea Advanced Institute of Science and Technology; Master of Science, Korea Advanced Institute of Science and Technology; Bachelor of Arts/Science, Seoul National University",126.9782914,37.5666791
1881,Lee Seo-hyun,1.7,South Korea,Samsung,1833,47,South Korea,Married,4,False,Bachelor of Arts/Science, Parsons School of Design,126.9782914,37.5666791
1882,Jimmy John Liautaud,1.7,United States,sandwich chain,1833,57,United States,Married,3,True,High School Graduate, High School,-80.4677741,25.091338
1889,Todd McKinnon,1.7,United States,software,1833,49,United States,Married,2,True,Bachelor of Science," Brigham Young University; Master of Science, California Polytechnic State University",-122.419906,37.7790262
1890,Shalom Meckenzie,1.7,Israel,★,1833,44,Israel,Married,4,True,Diploma, High School,34.7505283,32.0154565
1891,Gary Michelson,1.7,United States,medical patents,1833,72,United States,Married,1,True,Medical Doctor," Hahnemann Medical College; Bachelor of Arts/Science, Temple University",-118.242766,34.0536909
1893,Jorge Perez,1.7,United States,real estate,1833,71,United States,Married,4,True,Bachelor of Arts/Science," CW Post College; Master of Science, University of Michigan",-80.19362,25.7741728
1895,Nicholas Pritzker,1.7,United States,"hotels, investments",1833,77,United States,Married,4,False,Bachelor of Arts/Science," Lake Forest College; Doctor of Jurisprudence, University of Chicago",-122.6985975,38.0615885
1896,Theodore Rachmat,1.7,Indonesia,diversified,1833,77,Indonesia,Married,3,False,Bachelor of Arts/Science, Bandung Institute of Technology,106.827183,-6.1753942
1897,Megdet Rahimkulov & family,1.7,Russia,investments,1833,75,Russia,Married,3,True,Bachelor of Arts/Science, State University of Management,37.6174943,55.7504461
1898,Jerry Reinsdorf,1.7,United States,sports teams,1833,85,United States,Married,4,True,Bachelor of Arts/Science," George Washington University; Law Degree, Northwestern University",-87.6244212,41.8755616
1903,Sheryl Sandberg,1.7,United States,Facebook,1833,51,United States,Engaged,2,True,Master of Business Administration," Harvard Business School; Bachelor of Arts/Science, Harvard University",-122.1779927,37.4519671
1904,Andres Santo Domingo,1.7,United States,beer,1833,42,United States,Married,2,False,Bachelor of Arts/Science, Brown University,-74.00601519999999,40.7127281
1905,Ivan Savvidis,1.7,Russia,agribusiness,1833,62,Russia,Married,2,True,Master of Science, Rostov Institute of National Economy,39.7114196,47.2213858
1906,Shao Genhuo,1.7,China,agribusiness,1833,55,China,Married,2,True,Doctorate," China Agricultural University; Bachelor of Arts/Science, Zhejiang University",116.3912757,39.906217
1908,Rajju Shroff,1.7,India,agrochemicals,1833,87,India,Married,3,True,Bachelor of Arts/Science, Bombay University,72.8773928,19.0759899
1916,Pavel Tykac,1.7,Czechia,coal mines,1833,56,Czechia,Married,4,True,Master," Czech Technical University, Prague",14.4212535,50.0874654
1917,Rufino Vigil Gonzalez,1.7,Mexico,steel,1833,72,Mexico,Married,4,True,Bachelor of Arts/Science, Universidad Iberoamericana,-99.1331785,19.4326296
1920,Charlotte Colket Weber,1.7,United States,Campbell Soup,1833,78,United States,Divorced,4,False,Bachelor of Arts/Science, University of Paris,-80.13991799999999,27.080492
1929,Zhang Guiping & family,1.7,China,real estate,1833,69,China,Married,1,True,Bachelor of Arts/Science, South East University,118.7916458,32.0609736
1937,Amit Burman,1.6,India,consumer goods,1931,51,India,Married,2,False,Master of Science," Columbia University; Master of Business Administration, Judge Business School; Bachelor of Arts/Science, Lehigh University",77.2219388,28.6517178
1942,Chen Yung-tai,1.6,Taiwan,real estate,1931,85,Taiwan,Married,6,True,Bachelor of Arts/Science, National Chung Hsing University,121.5636796,25.0375198
1963,Niranjan Hiranandani,1.6,India,real estate,1931,71,India,Married,2,True,Bachelor of Arts/Science, University of Bombay,72.8773928,19.0759899
1964,Ho Hung Anh,1.6,Vietnam,"consumer products, banking",1931,50,Vietnam,Married,3,True,Bachelor of Engineering, Kiev Polytechnic Institute,105.8544441,21.0294498
1968,Michael Jordan,1.6,United States,"Charlotte Hornets, endorsements",1931,58,United States,Married,5,True,Bachelor of Arts/Science," University of North Carolina, Chapel Hill",-80.0942087,26.9342246
1970,Alexander Klyachin,1.6,Russia,real estate,1931,53,Russia,Married,2,True,Bachelor of Arts/Science, Moscow State University,37.6174943,55.7504461
1971,William Koch,1.6,United States,"oil, investments",1931,81,United States,Married,6,False,Bachelor of Arts/Science," Massachusetts Institute of Technology; Doctorate, Massachusetts Institute of Technology",-80.4494174,26.6279798
1973,Robert Langer,1.6,United States,biotech,1931,72,United States,Married,3,True,Bachelor of Engineering," Cornell University; Doctorate, Massachusetts Institute of Technology",-71.0582912,42.3602534
1975,Michael Lee-Chin,1.6,Canada,mutual funds,1931,70,Canada,Divorced,5,True,Bachelor of Arts/Science, McMaster University,-79.7966835,43.3248924
1982,Gary Magness,1.6,United States,"cable TV, investments",1931,67,United States,Married,3,False,Drop Out, Western State College of Colorado,-104.9848623,39.7392364
1984,David Mindus,1.6,Sweden,real estate,1931,49,Sweden,Married,1,True,Master of Laws, Stockholm University,18.0710935,59.3251172
1994,Nelson Peltz,1.6,United States,investments,1931,78,United States,Married,10,True,Drop Out," University of Pennsylvania, The Wharton School",-73.6424876,41.1945405
1995,Petro Poroshenko,1.6,Ukraine,confectionery,1931,55,Ukraine,Married,4,True,Bachelor of Arts/Science, Kiev State University,30.5241361,50.4500336
2000,Subhash Runwal,1.6,India,real estate,1931,77,India,Married,3,True,Chartered Accountant," Institute of Chartered Accountants of India; B.Com, Pune University",72.8773928,19.0759899
2002,Bhadresh Shah,1.6,India,engineering,1931,69,India,Married,2,True,Bachelor of Science in Engineering, Indian Institute of Technology,72.5797068,23.0216238
2005,Leonid Simanovsky,1.6,Russia,investments,1931,71,Russia,Married,1,True,Bachelor of Arts/Science, Kuibyshev Planning Institute,37.6174943,55.7504461
2006,Peter Sperling,1.6,United States,education,1931,61,United States,Married,2,False,Bachelor of Arts/Science," University of California, Santa Barbara; Master of Business Administration, University of Phoenix",-112.0741417,33.4484367
2007,Sun Weijie,1.6,China,oilfield equipment,1931,57,China,Married,1,True,Bachelor of Arts/Science, Shandong Institute of Business and Technology,121.4425255,37.461928
2014,Shigefumi Wada,1.6,Japan,software,1931,68,Japan,Married,2,True,Bachelor of Arts/Science, Rikkyo University,139.664468,35.718123
2028,David Zalik,1.6,United States,financial technology,1931,47,United States,Married,3,True,Drop Out, Auburn University,-84.39026440000001,33.7489924
2036,"Herbert Allen, Jr. & family",1.5,United States,investment banking,2035,81,United States,Divorced,4,False,Bachelor of Arts/Science, Williams College,-74.00601519999999,40.7127281
2042,Ron Burkle,1.5,United States,"supermarkets, investments",2035,68,United States,Divorced,3,True,Diploma, High School,-0.1276474,51.5073219
2044,Steve Case,1.5,United States,AOL,2035,62,United States,Married,5,True,Bachelor of Arts/Science, Williams College,-77.1776327,38.9342888
2045,Safra Catz,1.5,United States,software,2035,59,United States,Married,2,True,Doctor of Jurisprudence," University of Pennsylvania; Bachelor of Arts/Science, University of Pennsylvania, The Wharton School",-122.232523,37.4863239
2052,Alberto Cortina,1.5,Spain,investments,2035,75,Spain,Married,4,True,Doctor of Jurisprudence, Universidad Complutense de Madrid,-3.7035825,40.4167047
2053,Bharat Desai,1.5,United States,IT consulting,2035,68,United States,Married,2,True,Bachelor of Arts/Science," Indian Institute of Technology, Bombay; Master of Business Administration, University of Michigan, Stephen M. Ross School of Business",-80.14003649999999,25.7598373
2055,John Farber,1.5,United States,chemicals,2035,95,United States,Married,1,True,Ph.D, Polytechnic Institute,-74.00601519999999,40.7127281
2056,Gary Fegel,1.5,Switzerland,"commodities, investments",2035,47,Switzerland,Married,3,True,Master of Business Administration, University of St. Gallen,8.5410422,47.3744489
2057,John Foley,1.5,United States,Peloton,2035,50,United States,Married,2,True,Bachelor of Science in Engineering," Georgia Tech; Master of Business Administration, Harvard Business School",-74.00601519999999,40.7127281
2059,Alan Gerry,1.5,United States,cable television,2035,92,United States,Married,3,True,Drop Out, High School,-74.7465527,41.8012002
2061,Bill Gross,1.5,United States,investments,2035,77,United States,Divorced,3,True,Master of Business Administration," Anderson School of Management; Bachelor of Arts/Science, Duke University",-117.785366,33.5426975
2062,Sue Gross,1.5,United States,investments,2035,71,United States,Divorced,1,False,Associate in Arts/Science, Saddleback College,-117.785366,33.5426975
2069,Kim Jun-ki,1.5,South Korea,diversified,2035,76,South Korea,Married,3,True,Bachelor of Arts/Economics, Korea University,126.9782914,37.5666791
2071,Pyotr Kondrashev,1.5,Russia,investments,2035,71,Russia,Married,2,True,Bachelor of Science in Engineering, Magnitogorsk Mining and Metallurgical Institute,16.3725042,48.2083537
2072,Raymond Kwok,1.5,Hong Kong,real estate,2035,68,Hong Kong,Married,3,False,Master of Arts," Cambridge University; Master of Business Administration, Harvard Business School",114.1628131,22.2793278
2077,Gary Lauder,1.5,United States,Estée Lauder,2035,59,United States,Married,2,False,Master of Business Administration," Stanford Business School; Bachelor of Arts/Science, University of Pennsylvania",-122.2058272,37.453773
2078,James Leininger,1.5,United States,medical products,2035,76,United States,Married,4,True,Bachelor of Arts/Science," Indiana University; Medical Doctor, Indiana University",-98.49514050000001,29.4246002
2081,Vladimir Litvinenko,1.5,Russia,chemical industry,2035,65,Russia,Married,1,True,Master of Science, Saint Petersburg Mining University,30.316229,59.938732
2085,Youssef Mansour,1.5,Egypt,diversified,2035,75,Egypt,Married,5,True,Master of Business Administration," Auburn University; Bachelor of Science in Engineering, North Carolina State University",31.2357257,30.0443879
2087,Strive Masiyiwa,1.5,Zimbabwe,telecom,2035,60,Zimbabwe,Married,6,True,Bachelor of Engineering, University of Wales,-0.1276474,51.5073219
2088,Billy Joe (Red) McCombs,1.5,United States,"real estate, oil, cars, sports",2035,93,United States,Married,3,True,Drop Out, The University of Texas at Austin,-98.49514050000001,29.4246002
2097,Mark Pincus,1.5,United States,online games,2035,55,United States,Divorced,3,True,Master of Business Administration," Harvard University; Bachelor of Arts/Science, University of Pennsylvania",-122.419906,37.7790262
2098,Michael Polsky,1.5,United States,Electric power,2035,72,United States,Married,4,True,Master of Business Administration, University of Chicago Booth School of Business,-87.6244212,41.8755616
2101,Satish Reddy,1.5,India,pharmaceuticals,2035,53,India,Married,2,False,Bachelor of Science in Engineering," Osmania University; Master of Science, Purdue University",78.4740613,17.360589
2103,Helena Revoredo,1.5,Spain,security services,2035,74,Spain,Widowed,4,False,Bachelor of Arts/Science," Catholic University of Buenos Aires; Master of Business Administration, IESE Business School",-3.7035825,40.4167047
2105,Vinod Saraf,1.5,India,chemicals,2035,68,India,Married,2,True,Master of Business Administration, Birla Institute of Technology and Science (BITS) - Pilani,72.8773928,19.0759899
2106,Fayez Sarofim,1.5,United States,money management,2035,92,United States,Married,5,False,Master of Business Administration," Harvard University; Bachelor of Arts/Science, University of California, Berkeley",-95.3676974,29.7589382
2108,Basudeo Singh,1.5,India,pharmaceuticals,2035,80,India,Married,3,True,Master of Arts, Patna University,72.8773928,19.0759899
2109,Ryan Smith,1.5,United States,cloud computing,2035,42,United States,Married,5,True,Bachelor of Science, Brigham Young University,-111.6585337,40.2338438
2116,Kenny Troutt,1.5,United States,telecom,2035,73,United States,Married,3,True,Bachelor of Arts/Science, Southern Illinois University,-96.7968559,32.7762719
2117,John Van Lieshout,1.5,Australia,real estate,2035,75,Australia,Married,3,True,Diploma, High School,153.1113098,-27.5909632
2118,Radha Vembu,1.5,India,business software,2035,48,India,Married,1,False,Bachelor of Arts/Economics, Indian Institute of Technology Madras (IIT Madras),80.270186,13.0836939
2125,Thomas Wu,1.5,Taiwan,finance,2035,71,Taiwan,Married,2,False,Bachelor of Arts/Science," Fu Jen Catholic University; Master of Business Administration, University of California, Los Angeles",121.5636796,25.0375198
2134,Yuan Zhimin & family,1.5,China,plastics,2035,60,China,Married,2,True,Master of Science, Bejing Insitute of Technology,113.2592945,23.1301964
2140,Anu Aga,1.4,India,engineering,2141,78,India,Widowed,1,False,Bachelor of Arts/Science, Bombay University,73.8544541,18.521428
2142,Alberto Alcocer,1.4,Spain,investments,2141,78,Spain,Married,5,True,Doctor of Jurisprudence, Universidad Complutense de Madrid,-3.7035825,40.4167047
2145,Mori Arkin,1.4,Israel,pharmaceuticals,2141,68,Israel,Married,3,True,Bachelor of Arts/Science, Tel Aviv University,34.8081804,32.1739444
2146,Clifford Asness,1.4,United States,money management,2141,54,United States,Married,4,True,Doctorate," University of Chicago; Master of Business Administration, University of Chicago; Bachelor of Arts/Science, University of Pennsylvania; Bachelor of Arts/Science, University of Pennsylvania, The Wharton School",-73.6284598,41.0264862
2149,Louis Bacon,1.4,United States,hedge funds,2141,64,United States,Married,7,True,Master of Business Administration," Columbia Business School; Bachelor of Arts/Science, Middlebury College",-73.4934796,40.7501803
2153,Zadik Bino & family,1.4,Israel,"banking, oil",2141,77,Israel,Married,3,True,Diploma, High School,34.7818064,32.0852997
2162,Fernando Chico Pardo,1.4,Mexico,airport management,2141,69,Mexico,Married,3,True,Master of Business Administration," Kellogg School of Management; Bachelor of Business Administration, Universidad Iberoamericana",-99.1331785,19.4326296
2164,Jim Crane,1.4,United States,"logistics, baseball",2141,67,United States,Married,3,True,Bachelor of Arts/Science, Central Missouri State University,-95.3676974,29.7589382
2166,Darwin Deason,1.4,United States,software,2141,80,United States,Divorced,3,True,Diploma, High School,-96.7968559,32.7762719
2169,Thomas Duff,1.4,United States,"tires, diversified",2141,64,United States,Divorced,2,True,Bachelor of Arts/Science, University of Southern Mississippi,-89.29033920000001,31.3271189
2170,Keith Dunleavy & family,1.4,United States,health IT,2141,51,United States,Married,4,True,Bachelor of Arts/Science," Dartmouth College; Medical Doctor, Harvard University",-76.492786,38.9786401
2172,Lloyd Frink,1.4,United States,Zillow,2141,56,United States,Married,2,True,Bachelor of Arts/Science, Stanford University,-122.3300624,47.6038321
2174,Jayme Garfinkel,1.4,Brazil,insurance,2141,75,Brazil,Divorced,2,False,Master of Business Administration," Fundacao Getulio Vargas; Bachelor of Arts/Science, Universidade de Sao Paulo",-46.6333824,-23.5506507
2188,Huang Hongyun & family,1.4,China,real estate,2141,54,China,Married,2,True,EMBA, Chongqing Universtiy,106.5478767,29.5647398
2199,Andrei Kosogov,1.4,Russia,Banking,2141,60,Russia,Married,3,True,Bachelor of Science in Engineering, Moscow Power Engineering Institute,37.6174943,55.7504461
2200,Guilherme Peirao Leal,1.4,Brazil,cosmetics,2141,71,Brazil,Divorced,5,True,Bachelor of Arts/Science, Universidade de Sao Paulo,-46.6333824,-23.5506507
2207,Anatoly Lomakin,1.4,Russia,investments,2141,68,Russia,Married,2,True,Bachelor of Arts/Science, Moscow Institute of International Relations,37.6174943,55.7504461
2212,Terence (Terry) Matthews,1.4,Canada,telecom,2141,78,Canada,Married,4,True,Doctorate," Carleton College; Bachelor of Arts/Science, University of Wales",-75.690308,45.421106
2217,Kerr Neilson,1.4,Australia,Investments,2141,71,Australia,Divorced,2,True,Bachelor of Arts/Science, University of Cape Town,151.0979607,-33.8641922
2218,Vadim Novinsky,1.4,Ukraine,steel,2141,57,Ukraine,Married,3,True,Bachelor of Arts/Science, Academy of Civil Aviation (Leningrad),30.5241361,50.4500336
2219,John Ocampo,1.4,United States,semiconductors,2141,62,United States,Married,3,True,Bachelor of Engineering, Santa Clara University,-122.116578,37.3790629
